t,value
1597515515,9223372036854546287
1597515518,9223372036854546287
1597515521,9223372036854546287
1597515524,9223372036854546287
1597515527,9223372036854545215
1597515530,9223372036854545215
1597515533,9223372036854545215
1597515536,9223372036854545215
1597515539,9223372036854545215
1597515542,9223372036854545215
1597515545,9223372036854545215
1597515548,9223372036854545215
1597515551,9223372036854545215
1597515554,9223372036854545215
1597515557,9223372036854545215
1597515560,9223372036854545215
1597515563,9223372036854545215
1597515566,9223372036854545215
1597515569,9223372036854545215
1597515572,9223372036854545215
1597515575,9223372036854545215
1597515578,9223372036854545215
1597515581,9223372036854545215
1597515584,9223372036854545215
1597515587,9223372036854545215
1597515590,9223372036854545215
1597515593,9223372036854545215
1597515596,9223372036854545215
1597515599,9223372036854545215
1597515602,9223372036854545215
1597515605,9223372036854545215
1597515608,9223372036854545215
1597515611,9223372036854545215
1597515614,9223372036854545215
1597515617,9223372036854545215
1597515620,9223372036854545215
1597515623,9223372036854545215
1597515626,9223372036854545215
1597515629,9223372036854545215
1597515632,9223372036854545215
1597515635,9223372036854545215
1597515638,9223372036854545215
1597515641,9223372036854545215
1597515644,9223372036854545215
1597515647,9223372036854545071
1597515650,9223372036854542007
1597515653,9223372036854541727
1597515656,9223372036854541023
1597515659,9223372036854539983
1597515662,9223372036854539207
1597515665,9223372036854539207
1597515668,9223372036854539071
1597515671,9223372036854539071
1597515674,9223372036854538935
1597515677,9223372036854538935
1597515680,9223372036854538935
1597515683,9223372036854538935
1597515686,9223372036854538935
1597515689,9223372036854538935
1597515692,9223372036854538935
1597515695,9223372036854538935
1597515698,9223372036854538935
1597515701,9223372036854538935
1597515704,9223372036854538935
1597515707,9223372036854538935
1597515710,9223372036854536455
1597515713,9223372036854536015
1597515716,9223372036854536015
1597515719,9223372036854536015
1597515722,9223372036854536015
1597515725,9223372036854536015
1597515728,9223372036854534879
1597515731,9223372036854534583
1597515734,9223372036854534583
1597515737,9223372036854534583
1597515740,9223372036854534583
1597515743,9223372036854533927
1597515746,9223372036854529967
1597515749,9223372036854525655
1597515752,9223372036854524519
1597515755,9223372036854522759
1597515758,9223372036854522167
1597515761,9223372036854522167
1597515764,9223372036854521527
1597515767,9223372036854520391
1597515770,9223372036854518343
1597515773,9223372036854516511
1597515776,9223372036854514695
1597515779,9223372036854514399
1597515782,9223372036854514399
1597515785,9223372036854514399
1597515788,9223372036854514399
1597515791,9223372036854512967
1597515794,9223372036854512967
1597515797,9223372036854512967
1597515800,9223372036854512967
1597515803,9223372036854512967
1597515806,9223372036854512967
1597515809,9223372036854512967
1597515812,9223372036854511535
1597515815,9223372036854511535
1597515818,9223372036854511535
1597515821,9223372036854511535
1597515824,9223372036854511535
1597515827,9223372036854511535
1597515830,9223372036854510103
1597515833,9223372036854510103
1597515836,9223372036854510103
1597515839,9223372036854510103
1597515842,9223372036854510103
1597515845,9223372036854510103
1597515848,9223372036854510103
1597515851,9223372036854508671
1597515854,9223372036854508671
1597515857,9223372036854508671
1597515860,9223372036854508671
1597515863,9223372036854508671
1597515866,9223372036854508671
1597515869,9223372036854508671
1597515872,9223372036854508671
1597515875,9223372036854508671
1597515878,9223372036854508671
1597515881,9223372036854508671
1597515884,9223372036854508671
1597515887,9223372036854508671
1597515890,9223372036854508671
1597515893,9223372036854508671
1597515896,9223372036854508671
1597515899,9223372036854508671
1597515902,9223372036854508671
1597515905,9223372036854508671
1597515908,9223372036854508671
1597515911,9223372036854508671
1597515914,9223372036854508671
1597515917,9223372036854508671
1597515920,9223372036854508671
1597515923,9223372036854508671
1597515926,9223372036854508671
1597515929,9223372036854508671
1597515932,9223372036854508671
1597515935,9223372036854508671
1597515938,9223372036854508671
1597515941,9223372036854508671
1597515944,9223372036854508671
1597515947,9223372036854508671
1597515950,9223372036854508671
1597515953,9223372036854508671
1597515956,9223372036854508671
1597515959,9223372036854508671
1597515962,9223372036854508671
1597515965,9223372036854508671
1597515968,9223372036854508671
1597515971,9223372036854508671
1597515974,9223372036854508671
1597515977,9223372036854508671
1597515980,9223372036854508671
1597515983,9223372036854508671
1597515986,9223372036854508671
1597515989,9223372036854508671
1597515992,9223372036854504215
1597515995,9223372036854501743
